gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5181145125	58ffefab-20aa-4cec-b0c0-dd7330ed7280	MCR_2020-05-26_2020-05-26_168	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US	Mill Creek	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	35.979649	-121.49034	350.0				0.0	0.0	2020-05-26	26	5	2020	4267628	4267628	HUMAN_OBSERVATION							CC_BY_4_0					2025-06-17T23:24:21.253Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
5181131241	58ffefab-20aa-4cec-b0c0-dd7330ed7280	RMR_2005-07-23_2005-07-23_168	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US	Rancho Marino; Cambria	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	35.522442	-121.073	350.0				0.0	0.0	2005-07-23	23	7	2005	4267628	4267628	HUMAN_OBSERVATION							CC_BY_4_0					2025-06-17T23:24:15.934Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
5181124606	58ffefab-20aa-4cec-b0c0-dd7330ed7280	GAR_2007-11-06_2007-11-21_168	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US	Garrapata	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.46904	-121.93444	350.0				0.0	0.0	2007-11-06/2007-11-21		11	2007	4267628	4267628	HUMAN_OBSERVATION							CC_BY_4_0					2025-06-17T23:24:13.176Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
5181116412	58ffefab-20aa-4cec-b0c0-dd7330ed7280	SEA_2020-08-19_2020-08-19_168	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US	Sea Ranch	California	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	38.730499	-123.48864	350.0				0.0	0.0	2020-08-19	19	8	2020	4267628	4267628	HUMAN_OBSERVATION							CC_BY_4_0					2025-06-17T23:24:08.788Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND
5063803687	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/260591025	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.001808	-124.011223	100.0						2006-03-11T16:57	11	3	2006	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	260591025		Mark Nikas	2025-02-04T10:24:51	CC_BY_NC_4_0	Mark Nikas	Mark Nikas			2025-06-25T06:49:32.545Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
5063055047	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/258688708	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.324484	-124.380238	3408.0						2015-04-23T10:25	23	4	2015	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	258688708		Alan Holyoak	2025-01-16T22:33:57	CC_BY_NC_4_0	Alan Holyoak	Alan Holyoak			2025-06-25T06:49:13.090Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4994590372	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/253550158	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.884848	-123.964457	196.0						2004-08-24T11:48	24	8	2004	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	253550158		Heather Fulton-Bennett	2024-11-30T19:41:41	CC_BY_NC_4_0	june	june			2025-06-25T06:48:24.914Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4994308091	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/254578519	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.341626	-124.361629	31.0						2020-06-23T18:47	23	6	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	254578519		brantacanadensis1	2024-12-09T02:08:26	CC_BY_NC_4_0	brantacanadensis1	brantacanadensis1			2025-06-25T03:40:48.378Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4987573839	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/241201830	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.1057	-124.352341	1291.0						2019-09-11T07:52:16	11	9	2019	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	241201830		chogthedog	2024-11-25T05:30:54	CC_BY_NC_4_0	Christin Toney	Christin Toney			2025-06-25T02:07:09.236Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4937105293	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30112331	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.056245	-124.147685	8.0						2019-08-03T09:48:26	3	8	2019	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	30112331		Mandy Hackney	2019-08-03T16:49:31	CC_BY_4_0	Mandy Hackney	Mandy Hackney			2025-06-25T03:49:04.884Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516695523	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197162219	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.482732	-122.453051	292.0						2016-07-15T09:06	15	7	2016	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	197162219		kevin_cheng	2024-01-20T19:42:31	CC_BY_NC_4_0	kevin_cheng	kevin_cheng			2025-06-25T03:30:45.311Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506428435	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66492255	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.282062	-121.859235	3.0						2020-12-12T09:25:56	12	12	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	66492255		Bill Hubick	2020-12-13T02:16:10	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T03:00:03.866Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506428423	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62941988	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.835641	-121.802778	4.0						2020-10-18T10:35:09	18	10	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	62941988		Bill Hubick	2020-10-18T21:16:34	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T03:54:28.543Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506422430	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63361553	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.62745	-121.938214	4.0						2020-10-23T17:57:30	23	10	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	63361553		Bill Hubick	2020-10-24T02:07:34	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T02:59:22.664Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506411420	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63990846	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.240232	-121.81914	3.0						2020-11-01T08:49:38	1	11	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	63990846		Bill Hubick	2020-11-01T21:05:37	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T02:59:31.086Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506391418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63424407	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.635199	-121.938184	9.0						2020-10-24T09:51:53	24	10	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	63424407		Bill Hubick	2020-10-24T21:00:09	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T02:19:38.261Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506226428	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64967627	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.58981	-121.963994	4.0						2020-11-15T10:46:33	15	11	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	64967627		Bill Hubick	2020-11-15T21:14:17	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T02:19:46.981Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506223432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67159076	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.810453	-121.789892	3.0						2020-12-27T09:38:48	27	12	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	67159076		Bill Hubick	2020-12-27T22:09:19	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T03:55:10.864Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506220427	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64956409	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.610141	-121.947953	4.0						2020-11-15T10:10:26	15	11	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	64956409		Bill Hubick	2020-11-15T19:16:18	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T03:54:48.200Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506212399	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64693378	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.6371	-121.931263	3.0						2020-11-11T11:01:32	11	11	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	64693378		Bill Hubick	2020-11-12T00:10:30	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T03:54:45.828Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506206427	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65245063	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.635446	-121.926773	7.0						2020-11-19T15:26:06	19	11	2020	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	65245063		Bill Hubick	2020-11-19T23:58:07	CC_BY_NC_4_0	Bill Hubick	Bill Hubick			2025-06-25T06:08:52.251Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500463002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144647331	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.421996	-121.914555	15.0						2008-09-19T10:50	19	9	2008	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	144647331		plants_and_pottery	2022-12-19T10:01:02	CC_BY_NC_4_0	Martine Lapointe	Martine Lapointe			2025-06-25T04:12:37.322Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405469628	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180196768	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.275398	-120.888695	22.0						2003-01-02T13:06	2	1	2003	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	180196768		Melanie Barnett	2023-08-25T23:56:49	CC_BY_NC_4_0	Melanie Barnett	Melanie Barnett			2025-06-25T02:35:43.473Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3915567469	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136216321	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Nereocystis luetkeana		SPECIES	Nereocystis luetkeana (K.Mertens) Postels & Ruprecht	Nereocystis luetkeana		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.963292	-122.018797	782.0						2010-10-05	5	10	2010	4267628	4267628	HUMAN_OBSERVATION	iNaturalist	Observations	136216321		Jarmo Korteniemi	2022-09-23T23:18:06	CC_BY_NC_4_0	Jarmo Korteniemi	Jarmo Korteniemi			2025-06-25T04:09:47.044Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
